codigo_alimento,descricao_alimento,codigo_preparacao,descricao_preparacao,codigo_medida,descricao_medida,codigo_medida_referencia,descricao_medida_referencia,quantidade_g,codigo_fonte,descricao_fonte,preparacao_normalizada,medida_caseira
6704410,GUEIROBA (PALMITO IN NATURA),7,REFOGADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,15.0,1.0,Palmito em conserva - colher de sopa rasa picado,refogado,True
6704410,GUEIROBA (PALMITO IN NATURA),7,REFOGADO(A),17,CONCHA,16.0,COLHER DE SOPA,60.0,1.0,Palmito em conserva - 4 colheres de sopa rasa picado,refogado,True
6704410,GUEIROBA (PALMITO IN NATURA),7,REFOGADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,refogado,False
6704410,GUEIROBA (PALMITO IN NATURA),7,REFOGADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,refogado,False
6704501,PIMENTAO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,96.0,RODELA,26.0,1.0,Pimentão - 2 colheres de sopa cheias,,True
6704501,PIMENTAO,99,NAO SE APLICA,16,COLHER DE SOPA,96.0,RODELA,13.0,1.0,Pimentão - colher de sopa cheia,,True
6704501,PIMENTAO,99,NAO SE APLICA,17,CONCHA,96.0,RODELA,52.0,1.0,Pimentão - 4 colheres de sopa cheia,,True
6704501,PIMENTAO,99,NAO SE APLICA,32,FATIA,96.0,RODELA,6.0,1.0,Pimentão - fatia média,,True
6704501,PIMENTAO,99,NAO SE APLICA,35,GARFADA,96.0,RODELA,13.0,1.0,Pimentão - colher de sopa cheia,,True
6704501,PIMENTAO,99,NAO SE APLICA,68,GRAMA,96.0,RODELA,1.0,15.0,Grama,,False
6704501,PIMENTAO,99,NAO SE APLICA,78,METADE,96.0,RODELA,27.5,1.0,Pimentão - 1/2 unidade média,,True
6704501,PIMENTAO,99,NAO SE APLICA,81,PEDACO,96.0,RODELA,6.0,1.0,Pimentão - fatia média,,True
6704501,PIMENTAO,99,NAO SE APLICA,82,PEGADOR,96.0,RODELA,13.0,1.0,Pimentão - colher de sopa cheia,,True
6704501,PIMENTAO,99,NAO SE APLICA,87,PORCAO,96.0,RODELA,56.0,2.0,Pimentão cru fatiado (vermelho/verde) - Porção Guia Alimentar,,True
6704501,PIMENTAO,99,NAO SE APLICA,94,QUILO,96.0,RODELA,1000.0,15.0,Quilo,,False
6704501,PIMENTAO,99,NAO SE APLICA,96,RODELA,96.0,RODELA,6.0,1.0,Pimentão - fatia média,,True
6704501,PIMENTAO,99,NAO SE APLICA,103,UNIDADE,96.0,RODELA,55.0,1.0,Pimentão - unidade média,,True
6704501,PIMENTAO,99,NAO SE APLICA,104,UNIDADE PEQUENA,96.0,RODELA,38.0,1.0,Pimentão - unidade pequena,,True
6705001,QUIABO,1,CRU(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,cru,True
6705001,QUIABO,1,CRU(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,cru,False
6705001,QUIABO,1,CRU(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,cru,False
6705001,QUIABO,1,CRU(A),103,UNIDADE,16.0,COLHER DE SOPA,18.0,14.0,Quiabo - unidade,cru,True
6705001,QUIABO,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,80.0,1.0,Quiabo refogado - 2 colheres de sopa cheias,cozido,True
6705001,QUIABO,2,CROZIDO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,cozido,True
6705001,QUIABO,2,CROZIDO(A),17,CONCHA,16.0,COLHER DE SOPA,160.0,1.0,Quiabo refogado - 4 colheres de sopa cheia,cozido,True
6705001,QUIABO,2,CROZIDO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,cozido,False
6705001,QUIABO,2,CROZIDO(A),81,PEDACO,16.0,COLHER DE SOPA,5.0,14.0,Quiabo - pedaço,cozido,True
6705001,QUIABO,2,CROZIDO(A),87,PORCAO,16.0,COLHER DE SOPA,52.0,2.0,Quiabo cozido - porção Guia Alimentar,cozido,True
6705001,QUIABO,2,CROZIDO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,cozido,False
6705001,QUIABO,2,CROZIDO(A),103,UNIDADE,16.0,COLHER DE SOPA,18.0,14.0,Quiabo - unidade,cozido,True
6705001,QUIABO,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,80.0,1.0,Quiabo refogado - 2 colheres de sopa cheias,frito,True
6705001,QUIABO,5,FRITO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,frito,True
6705001,QUIABO,5,FRITO(A),17,CONCHA,16.0,COLHER DE SOPA,160.0,1.0,Quiabo refogado - 4 colheres de sopa cheia,frito,True
6705001,QUIABO,5,FRITO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,frito,False
6705001,QUIABO,5,FRITO(A),87,PORCAO,16.0,COLHER DE SOPA,52.0,2.0,Quiabo cozido - porção Guia Alimentar,frito,True
6705001,QUIABO,5,FRITO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,frito,False
6705001,QUIABO,5,FRITO(A),103,UNIDADE,16.0,COLHER DE SOPA,18.0,14.0,Quiabo - unidade,frito,True
6705001,QUIABO,6,EMPANADO(A)/A MILANESA,16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,empanado,True
6705001,QUIABO,6,EMPANADO(A)/A MILANESA,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,empanado,False
6705001,QUIABO,6,EMPANADO(A)/A MILANESA,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,empanado,False
6705001,QUIABO,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,80.0,1.0,Quiabo refogado - 2 colheres de sopa cheias,refogado,True
6705001,QUIABO,7,REFOGADO(A),14,COLHER DE CHA,16.0,COLHER DE SOPA,10.0,1.0,Quiabo refogado - 1/4 colher de sopa cheia,refogado,True
6705001,QUIABO,7,REFOGADO(A),15,COLHER DE SOBREMESA,16.0,COLHER DE SOPA,20.0,1.0,Quiabo refogado - 1/2 colher de sopa cheia,refogado,True
6705001,QUIABO,7,REFOGADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,refogado,True
6705001,QUIABO,7,REFOGADO(A),17,CONCHA,16.0,COLHER DE SOPA,160.0,1.0,Quiabo refogado - 4 colheres de sopa cheia,refogado,True
6705001,QUIABO,7,REFOGADO(A),28,ESCUMADEIRA,16.0,COLHER DE SOPA,88.0,14.0,Quiabo - escumadeira,refogado,True
6705001,QUIABO,7,REFOGADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,refogado,False
6705001,QUIABO,7,REFOGADO(A),87,PORCAO,16.0,COLHER DE SOPA,52.0,2.0,Quiabo cozido - porção Guia Alimentar,refogado,True
6705001,QUIABO,7,REFOGADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,refogado,False
6705001,QUIABO,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,80.0,1.0,Quiabo refogado - 2 colheres de sopa cheias,ensopado,True
6705001,QUIABO,13,ENSOPADO,16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,ensopado,True
6705001,QUIABO,13,ENSOPADO,17,CONCHA,16.0,COLHER DE SOPA,160.0,1.0,Quiabo refogado - 4 colheres de sopa cheia,ensopado,True
6705001,QUIABO,13,ENSOPADO,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,ensopado,False
6705001,QUIABO,13,ENSOPADO,87,PORCAO,16.0,COLHER DE SOPA,52.0,2.0,Quiabo cozido - porção Guia Alimentar,ensopado,True
6705001,QUIABO,13,ENSOPADO,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,ensopado,False
6705001,QUIABO,99,NAO SE APLICA,16,COLHER DE SOPA,16.0,COLHER DE SOPA,40.0,1.0,Quiabo refogado - colher de sopa cheia,,True
6705001,QUIABO,99,NAO SE APLICA,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,,False
6705001,QUIABO,99,NAO SE APLICA,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,,False
6705101,TOMATE,99,NAO SE APLICA,3,BANDA,96.0,RODELA,50.0,1.0,Tomate - 1/2 unidade média,,True
6705101,TOMATE,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,96.0,RODELA,60.0,1.0,Tomate - 2 colheres de sopa cheias em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,14,COLHER DE CHA,96.0,RODELA,7.5,1.0,Tomate - 1/4 colher de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,15,COLHER DE SOBREMESA,96.0,RODELA,15.0,1.0,Tomate - 1/2 colher de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,16,COLHER DE SOPA,96.0,RODELA,30.0,1.0,Tomate - colher de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,17,CONCHA,96.0,RODELA,120.0,1.0,Tomate - 4 colheres de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,28,ESCUMADEIRA,96.0,RODELA,60.0,1.0,Tomate - 2 colheres de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,32,FATIA,96.0,RODELA,15.0,1.0,Tomate - fatia média,,True
6705101,TOMATE,99,NAO SE APLICA,35,GARFADA,96.0,RODELA,30.0,1.0,Tomate - colher de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,68,GRAMA,96.0,RODELA,1.0,15.0,Grama,,False
6705101,TOMATE,99,NAO SE APLICA,78,METADE,96.0,RODELA,50.0,1.0,Tomate - 1/2 unidade média,,True
6705101,TOMATE,99,NAO SE APLICA,81,PEDACO,96.0,RODELA,15.0,1.0,Tomate - fatia média,,True
6705101,TOMATE,99,NAO SE APLICA,82,PEGADOR,96.0,RODELA,30.0,1.0,Tomate - colher de sopa cheia em tiras,,True
6705101,TOMATE,99,NAO SE APLICA,85,PIRES,96.0,RODELA,60.0,7.0,Tomate - pires pequeno,,True
6705101,TOMATE,99,NAO SE APLICA,87,PORCAO,96.0,RODELA,80.0,2.0,Tomate comum - porção Guia Alimentar,,True
6705101,TOMATE,99,NAO SE APLICA,91,PRATO DE SOBREMESA,96.0,RODELA,60.0,7.0,Tomate - pires pequeno,,True
6705101,TOMATE,99,NAO SE APLICA,93,PRATO RASO,96.0,RODELA,60.0,7.0,Tomate - pires pequeno,,True
6705101,TOMATE,99,NAO SE APLICA,94,QUILO,96.0,RODELA,1000.0,15.0,Quilo,,False
6705101,TOMATE,99,NAO SE APLICA,96,RODELA,96.0,RODELA,15.0,1.0,Tomate - fatia média,,True
6705101,TOMATE,99,NAO SE APLICA,103,UNIDADE,96.0,RODELA,100.0,1.0,Tomate - unidade média,,True
6705101,TOMATE,99,NAO SE APLICA,104,UNIDADE PEQUENA,96.0,RODELA,50.0,1.0,Tomate - unidade pequena,,True
6705201,VAGEM,1,CRU(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,20.0,1.0,Vagem cozida - colher de sopa cheia,cru,True
6705201,VAGEM,1,CRU(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,cru,False
6705201,VAGEM,1,CRU(A),87,PORCAO,16.0,COLHER DE SOPA,44.0,2.0,Vagem cozida - porção Guia Alimentar,cru,True
6705201,VAGEM,1,CRU(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,cru,False
6705201,VAGEM,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,73.0,1.0,Vagem refogada - colher de arroz cheia,cozido,True
6705201,VAGEM,2,CROZIDO(A),15,COLHER DE SOBREMESA,16.0,COLHER DE SOPA,10.0,1.0,Vagem cozida - 1/2 colher de sopa cheia,cozido,True
6705201,VAGEM,2,CROZIDO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,20.0,1.0,Vagem cozida - colher de sopa cheia,cozido,True
6705201,VAGEM,2,CROZIDO(A),17,CONCHA,16.0,COLHER DE SOPA,73.0,1.0,Vagem refogada - colher de arroz cheia,cozido,True
6705201,VAGEM,2,CROZIDO(A),28,ESCUMADEIRA,16.0,COLHER DE SOPA,73.0,1.0,Vagem refogada - colher de arroz cheia,cozido,True
6705201,VAGEM,2,CROZIDO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,cozido,False
6705201,VAGEM,2,CROZIDO(A),82,PEGADOR,16.0,COLHER DE SOPA,20.0,1.0,Vagem cozida - colher de sopa cheia,cozido,True
6705201,VAGEM,2,CROZIDO(A),87,PORCAO,16.0,COLHER DE SOPA,44.0,2.0,Vagem cozida - porção Guia Alimentar,cozido,True
6705201,VAGEM,2,CROZIDO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,cozido,False
6705201,VAGEM,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,73.0,1.0,Vagem refogada - colher de arroz cheia,refogado,True
6705201,VAGEM,7,REFOGADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,35.0,1.0,Vagem refogada - colher de sopa cheia,refogado,True
6705201,VAGEM,7,REFOGADO(A),28,ESCUMADEIRA,16.0,COLHER DE SOPA,73.0,1.0,Vagem refogada - colher de arroz cheia,refogado,True
6705201,VAGEM,7,REFOGADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,refogado,False
6705201,VAGEM,7,REFOGADO(A),87,PORCAO,16.0,COLHER DE SOPA,44.0,2.0,Vagem cozida - porção Guia Alimentar,refogado,True
6705201,VAGEM,7,REFOGADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,refogado,False
6705201,VAGEM,7,REFOGADO(A),106,XICARA DE CHA,16.0,COLHER DE SOPA,80.0,4.0,Vagem - pires,refogado,True
6705201,VAGEM,11,COM MANTEIGA/OLEO,12,COLHER DE ARROZ/SERVIR,12.0,COLHER DE ARROZ/SERVIR,73.0,1.0,Vagem refogada - colher de arroz cheia,manteiga ou oleo,True
6705201,VAGEM,11,COM MANTEIGA/OLEO,68,GRAMA,12.0,COLHER DE ARROZ/SERVIR,1.0,15.0,Grama,manteiga ou oleo,False
6705201,VAGEM,11,COM MANTEIGA/OLEO,94,QUILO,12.0,COLHER DE ARROZ/SERVIR,1000.0,15.0,Quilo,manteiga ou oleo,False
6705201,VAGEM,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,73.0,1.0,Vagem refogada - colher de arroz cheia,ensopado,True
6705201,VAGEM,13,ENSOPADO,16,COLHER DE SOPA,16.0,COLHER DE SOPA,20.0,1.0,Vagem cozida - colher de sopa cheia,ensopado,True
6705201,VAGEM,13,ENSOPADO,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,ensopado,False
6705201,VAGEM,13,ENSOPADO,87,PORCAO,16.0,COLHER DE SOPA,44.0,2.0,Vagem cozida - porção Guia Alimentar,ensopado,True
6705201,VAGEM,13,ENSOPADO,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,ensopado,False
6705201,VAGEM,99,NAO SE APLICA,68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,,False
6705201,VAGEM,99,NAO SE APLICA,87,PORCAO,87.0,PORCAO,44.0,2.0,Vagem cozida - porção Guia Alimentar,,True
6705201,VAGEM,99,NAO SE APLICA,94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,,False
6705301,COGUMELO IN NATURA,99,NAO SE APLICA,68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,,False
6705301,COGUMELO IN NATURA,99,NAO SE APLICA,87,PORCAO,87.0,PORCAO,15.0,5.0,Cogumelo Luca - porção rótulo,,True
6705301,COGUMELO IN NATURA,99,NAO SE APLICA,94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,,False
6705401,BERINJELA,1,CRU(A),17,CONCHA,87.0,PORCAO,125.0,1.0,Berinjela ensopada - escumadeira média cheia,cru,True
6705401,BERINJELA,1,CRU(A),68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,cru,False
6705401,BERINJELA,1,CRU(A),87,PORCAO,87.0,PORCAO,60.0,2.0,Berinjela cozida - porção Guia Alimentar,cru,True
6705401,BERINJELA,1,CRU(A),94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,cru,False
6705401,BERINJELA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,75.0,1.0,Berinjela ensopada - colher de arroz cheia,cozido,True
6705401,BERINJELA,2,CROZIDO(A),15,COLHER DE SOBREMESA,16.0,COLHER DE SOPA,12.5,1.0,Berinjela ensopada - 1/2 colher de sopa cheia,cozido,True
6705401,BERINJELA,2,CROZIDO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,25.0,1.0,Berinjela ensopada - colher de sopa cheia,cozido,True
6705401,BERINJELA,2,CROZIDO(A),28,ESCUMADEIRA,16.0,COLHER DE SOPA,125.0,1.0,Berinjela ensopada - escumadeira média cheia,cozido,True
6705401,BERINJELA,2,CROZIDO(A),32,FATIA,16.0,COLHER DE SOPA,20.0,1.0,Berinjela frita - fatia média,cozido,True
6705401,BERINJELA,2,CROZIDO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,cozido,False
6705401,BERINJELA,2,CROZIDO(A),81,PEDACO,16.0,COLHER DE SOPA,20.0,1.0,Berinjela frita - fatia média,cozido,True
6705401,BERINJELA,2,CROZIDO(A),87,PORCAO,16.0,COLHER DE SOPA,60.0,2.0,Berinjela cozida - porção Guia Alimentar,cozido,True
6705401,BERINJELA,2,CROZIDO(A),93,PRATO RASO,16.0,COLHER DE SOPA,110.0,7.0,Berinjela cozida - pires de chá cheio,cozido,True
6705401,BERINJELA,2,CROZIDO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,cozido,False
6705401,BERINJELA,2,CROZIDO(A),104,UNIDADE PEQUENA,16.0,COLHER DE SOPA,112.5,9.0,Berinjela - 75% da unidade média,cozido,True
6705401,BERINJELA,4,ASSADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,25.0,1.0,Berinjela ensopada - colher de sopa cheia,assado,True
6705401,BERINJELA,4,ASSADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,assado,False
6705401,BERINJELA,4,ASSADO(A),81,PEDACO,16.0,COLHER DE SOPA,20.0,1.0,Berinjela frita - fatia média,assado,True
6705401,BERINJELA,4,ASSADO(A),87,PORCAO,16.0,COLHER DE SOPA,60.0,2.0,Berinjela cozida - porção Guia Alimentar,assado,True
6705401,BERINJELA,4,ASSADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,assado,False
6705401,BERINJELA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,32.0,FATIA,75.0,1.0,Berinjela ensopada - colher de arroz cheia,frito,True
6705401,BERINJELA,5,FRITO(A),32,FATIA,32.0,FATIA,20.0,1.0,Berinjela frita - fatia média,frito,True
6705401,BERINJELA,5,FRITO(A),68,GRAMA,32.0,FATIA,1.0,15.0,Grama,frito,False
6705401,BERINJELA,5,FRITO(A),81,PEDACO,32.0,FATIA,20.0,1.0,Berinjela frita - fatia média,frito,True
6705401,BERINJELA,5,FRITO(A),87,PORCAO,32.0,FATIA,60.0,2.0,Berinjela cozida - porção Guia Alimentar,frito,True
6705401,BERINJELA,5,FRITO(A),94,QUILO,32.0,FATIA,1000.0,15.0,Quilo,frito,False
6705401,BERINJELA,5,FRITO(A),96,RODELA,32.0,FATIA,13.0,1.0,Berinjela frita - rodela média,frito,True
6705401,BERINJELA,5,FRITO(A),103,UNIDADE,32.0,FATIA,200.0,9.0,Berinjela - unidade grande,frito,True
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,12,COLHER DE ARROZ/SERVIR,32.0,FATIA,75.0,1.0,Berinjela ensopada - colher de arroz cheia,empanado,True
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,32,FATIA,32.0,FATIA,20.0,1.0,Berinjela frita - fatia média,empanado,True
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,68,GRAMA,32.0,FATIA,1.0,15.0,Grama,empanado,False
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,81,PEDACO,32.0,FATIA,20.0,1.0,Berinjela frita - fatia média,empanado,True
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,94,QUILO,32.0,FATIA,1000.0,15.0,Quilo,empanado,False
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,96,RODELA,32.0,FATIA,13.0,1.0,Berinjela frita - rodela média,empanado,True
6705401,BERINJELA,6,EMPANADO(A)/A MILANESA,103,UNIDADE,32.0,FATIA,200.0,9.0,Berinjela - unidade grande,empanado,True
6705401,BERINJELA,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,75.0,1.0,Berinjela ensopada - colher de arroz cheia,refogado,True
6705401,BERINJELA,7,REFOGADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,25.0,1.0,Berinjela ensopada - colher de sopa cheia,refogado,True
6705401,BERINJELA,7,REFOGADO(A),17,CONCHA,16.0,COLHER DE SOPA,125.0,1.0,Berinjela ensopada - escumadeira média cheia,refogado,True
6705401,BERINJELA,7,REFOGADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,refogado,False
6705401,BERINJELA,7,REFOGADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,refogado,False
6705401,BERINJELA,7,REFOGADO(A),104,UNIDADE PEQUENA,16.0,COLHER DE SOPA,112.5,9.0,Berinjela - 75% da unidade média,refogado,True
6705401,BERINJELA,12,AO VINAGRETE,12,COLHER DE ARROZ/SERVIR,12.0,COLHER DE ARROZ/SERVIR,75.0,1.0,Berinjela ensopada - colher de arroz cheia,vinagrete,True
6705401,BERINJELA,12,AO VINAGRETE,68,GRAMA,12.0,COLHER DE ARROZ/SERVIR,1.0,15.0,Grama,vinagrete,False
6705401,BERINJELA,12,AO VINAGRETE,87,PORCAO,12.0,COLHER DE ARROZ/SERVIR,60.0,2.0,Berinjela cozida - porção Guia Alimentar,vinagrete,True
6705401,BERINJELA,12,AO VINAGRETE,94,QUILO,12.0,COLHER DE ARROZ/SERVIR,1000.0,15.0,Quilo,vinagrete,False
6705401,BERINJELA,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,75.0,1.0,Berinjela ensopada - colher de arroz cheia,ensopado,True
6705401,BERINJELA,13,ENSOPADO,16,COLHER DE SOPA,16.0,COLHER DE SOPA,25.0,1.0,Berinjela ensopada - colher de sopa cheia,ensopado,True
6705401,BERINJELA,13,ENSOPADO,17,CONCHA,16.0,COLHER DE SOPA,125.0,1.0,Berinjela ensopada - escumadeira média cheia,ensopado,True
6705401,BERINJELA,13,ENSOPADO,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,ensopado,False
6705401,BERINJELA,13,ENSOPADO,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,ensopado,False
6705401,BERINJELA,99,NAO SE APLICA,68,GRAMA,103.0,UNIDADE,1.0,15.0,Grama,,False
6705401,BERINJELA,99,NAO SE APLICA,94,QUILO,103.0,UNIDADE,1000.0,15.0,Quilo,,False
6705401,BERINJELA,99,NAO SE APLICA,103,UNIDADE,103.0,UNIDADE,200.0,9.0,Berinjela - unidade grande,,True
6705501,ERVILHA EM VAGEM,2,CROZIDO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,30.0,1.0,Ervilha vagem cozida - colher de sopa cheia,cozido,True
6705501,ERVILHA EM VAGEM,2,CROZIDO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,cozido,False
6705501,ERVILHA EM VAGEM,2,CROZIDO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,cozido,False
6705501,ERVILHA EM VAGEM,7,REFOGADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,30.0,1.0,Ervilha vagem cozida - colher de sopa cheia,refogado,True
6705501,ERVILHA EM VAGEM,7,REFOGADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,refogado,False
6705501,ERVILHA EM VAGEM,7,REFOGADO(A),87,PORCAO,16.0,COLHER DE SOPA,44.0,2.0,Vagem cozida - porção Guia Alimentar,refogado,True
6705501,ERVILHA EM VAGEM,7,REFOGADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,refogado,False
6705701,CEBOLA,1,CRU(A),3,BANDA,96.0,RODELA,35.0,1.0,Cebola - 1/2 unidade média,cru,True
6705701,CEBOLA,1,CRU(A),12,COLHER DE ARROZ/SERVIR,96.0,RODELA,20.0,1.0,Cebola - 2 colheres de sopa cheias,cru,True
6705701,CEBOLA,1,CRU(A),14,COLHER DE CHA,96.0,RODELA,2.5,1.0,Cebola - 1/4 colher de sopa cheia,cru,True
6705701,CEBOLA,1,CRU(A),15,COLHER DE SOBREMESA,96.0,RODELA,5.0,1.0,Cebola - 1/2 colher de sopa cheia,cru,True
6705701,CEBOLA,1,CRU(A),16,COLHER DE SOPA,96.0,RODELA,10.0,1.0,Cebola - colher de sopa cheia,cru,True
6705701,CEBOLA,1,CRU(A),32,FATIA,96.0,RODELA,6.0,1.0,Cebola - fatia média,cru,True
6705701,CEBOLA,1,CRU(A),35,GARFADA,96.0,RODELA,10.0,1.0,Cebola - colher de sopa cheia,cru,True
6705701,CEBOLA,1,CRU(A),68,GRAMA,96.0,RODELA,1.0,15.0,Grama,cru,False
6705701,CEBOLA,1,CRU(A),78,METADE,96.0,RODELA,35.0,1.0,Cebola - 1/2 unidade média,cru,True
6705701,CEBOLA,1,CRU(A),81,PEDACO,96.0,RODELA,17.5,1.0,Cebola - 1/4 unidade média,cru,True
6705701,CEBOLA,1,CRU(A),82,PEGADOR,96.0,RODELA,10.0,1.0,Cebola - colher de sopa cheia,cru,True
6705701,CEBOLA,1,CRU(A),85,PIRES,96.0,RODELA,30.0,1.0,Cebola - unidade pequena,cru,True
6705701,CEBOLA,1,CRU(A),87,PORCAO,96.0,RODELA,20.0,1.0,Cebola - 2 colheres de sopa cheia,cru,True
6705701,CEBOLA,1,CRU(A),94,QUILO,96.0,RODELA,1000.0,15.0,Quilo,cru,False
6705701,CEBOLA,1,CRU(A),96,RODELA,96.0,RODELA,6.0,1.0,Cebola - fatia média,cru,True
6705701,CEBOLA,1,CRU(A),103,UNIDADE,96.0,RODELA,70.0,1.0,Cebola - unidade média,cru,True
6705701,CEBOLA,1,CRU(A),104,UNIDADE PEQUENA,96.0,RODELA,30.0,1.0,Cebola - unidade pequena,cru,True
6705701,CEBOLA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,103.0,UNIDADE,20.0,1.0,Cebola - 2 colheres de sopa cheias,cozido,True
6705701,CEBOLA,2,CROZIDO(A),16,COLHER DE SOPA,103.0,UNIDADE,10.0,1.0,Cebola - colher de sopa cheia,cozido,True
